epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,259.764,1.60156,4.11143,0.00358,0.71573,0.52829,0.56831,0.19898,2.50163,5.10191,0.00696,0.000544341,0.000544341,0.000544341
17,274.69,1.56371,3.64027,0.00326,0.68619,0.52356,0.53872,0.18192,2.50724,5.00032,0.00659,0.00054143,0.00054143,0.00054143
18,289.586,1.54453,3.83165,0.00348,0.67155,0.5551,0.58191,0.20092,2.43686,5.17962,0.00633,0.00053852,0.00053852,0.00053852
19,304.365,1.55815,3.66711,0.00353,0.72728,0.54921,0.58945,0.23825,2.3148,5.18697,0.006,0.000535609,0.000535609,0.000535609
20,319.179,1.50081,3.29157,0.00327,0.75269,0.53854,0.61535,0.26574,2.17239,5.11476,0.00567,0.000532699,0.000532699,0.000532699
21,333.965,1.54697,3.30103,0.00322,0.73092,0.55805,0.606,0.23876,2.2675,4.97989,0.00583,0.000529788,0.000529788,0.000529788
22,348.917,1.51653,3.11429,0.00328,0.7542,0.54537,0.60245,0.23139,2.33063,5.08554,0.00595,0.000526877,0.000526877,0.000526877
23,363.968,1.44989,2.99502,0.00319,0.76201,0.56839,0.6137,0.2402,2.23746,5.02955,0.00563,0.000523967,0.000523967,0.000523967
24,378.975,1.48067,2.91766,0.00299,0.77789,0.62541,0.68331,0.28087,2.14622,4.29847,0.00536,0.000521056,0.000521056,0.000521056
25,393.963,1.42211,2.51465,0.00299,0.72689,0.54678,0.56168,0.16594,2.61853,4.88698,0.00685,0.000518146,0.000518146,0.000518146
26,408.783,1.51341,2.7353,0.00318,0.77463,0.56204,0.60127,0.20502,2.44275,4.61719,0.0062,0.000515235,0.000515235,0.000515235
27,423.573,1.46012,2.95046,0.00317,0.78921,0.56444,0.66228,0.27127,2.1947,4.66445,0.00568,0.000512324,0.000512324,0.000512324
28,438.41,1.44469,2.7188,0.00315,0.81342,0.62406,0.6949,0.29082,2.18245,4.25772,0.0055,0.000509414,0.000509414,0.000509414
29,453.316,1.40799,2.61209,0.00324,0.79076,0.6056,0.6677,0.25734,2.33467,4.39388,0.00593,0.000506503,0.000506503,0.000506503
30,468.328,1.35489,2.47036,0.00294,0.81185,0.59996,0.6621,0.23987,2.32376,4.29549,0.00587,0.000503593,0.000503593,0.000503593
31,483.226,1.45155,2.74081,0.00326,0.81211,0.58445,0.65203,0.24721,2.35248,4.59589,0.006,0.000500682,0.000500682,0.000500682
32,498.037,1.40241,2.33799,0.0032,0.84774,0.62763,0.71639,0.3039,2.16079,4.19035,0.00525,0.000497771,0.000497771,0.000497771
33,513.029,1.34441,2.34084,0.00289,0.82215,0.61256,0.67912,0.2901,2.1403,4.39942,0.00531,0.000494861,0.000494861,0.000494861
34,527.772,1.469,2.29557,0.00343,0.85711,0.63518,0.7088,0.30376,2.14522,4.29123,0.00533,0.00049195,0.00049195,0.00049195
35,542.643,1.31891,2.22782,0.00278,0.85588,0.62386,0.71978,0.30407,2.15797,4.25616,0.00543,0.00048904,0.00048904,0.00048904
36,557.579,1.34938,2.37165,0.00308,0.87816,0.60253,0.69942,0.30371,2.20781,4.32971,0.0057,0.000486129,0.000486129,0.000486129
37,572.367,1.34623,2.08465,0.00284,0.81544,0.60678,0.66667,0.26267,2.28295,4.30718,0.00572,0.000483218,0.000483218,0.000483218
38,587.208,1.36058,2.42947,0.00304,0.85395,0.63867,0.72587,0.35438,2.00245,3.95949,0.00498,0.000480308,0.000480308,0.000480308
39,602.275,1.30787,2.08551,0.00281,0.79437,0.62339,0.6856,0.26638,2.25123,4.46781,0.00548,0.000477397,0.000477397,0.000477397
40,617.053,1.32583,2.08827,0.00284,0.83932,0.6065,0.68288,0.26336,2.34424,4.2468,0.00579,0.000474487,0.000474487,0.000474487
41,632.033,1.24226,1.9762,0.00296,0.83499,0.65141,0.72153,0.25802,2.35976,4.02132,0.00606,0.000471576,0.000471576,0.000471576
42,646.893,1.26942,1.9283,0.00283,0.84526,0.66325,0.74372,0.34177,2.03014,3.95277,0.00505,0.000468665,0.000468665,0.000468665
43,661.666,1.26213,1.88573,0.00288,0.86844,0.63449,0.73384,0.30199,2.18795,4.1154,0.00541,0.000465755,0.000465755,0.000465755
44,676.423,1.30283,1.89139,0.00297,0.87718,0.63005,0.72616,0.31371,2.15506,3.89979,0.00547,0.000462844,0.000462844,0.000462844
45,691.241,1.27077,1.64752,0.00283,0.83535,0.64533,0.71322,0.27321,2.3112,4.0788,0.00595,0.000459934,0.000459934,0.000459934
46,705.98,1.28375,1.86998,0.00283,0.86261,0.63928,0.7368,0.32677,2.09899,3.67005,0.00527,0.000457023,0.000457023,0.000457023
47,720.741,1.26863,1.79821,0.00279,0.87565,0.66442,0.74765,0.33525,2.09508,4.01109,0.00519,0.000454112,0.000454112,0.000454112
48,735.459,1.23887,1.72236,0.00296,0.84863,0.65028,0.75764,0.41987,1.85249,3.88394,0.00474,0.000451202,0.000451202,0.000451202
49,750.471,1.3476,1.72099,0.00282,0.86277,0.66301,0.74853,0.33917,2.09677,3.92539,0.00532,0.000448291,0.000448291,0.000448291
50,765.287,1.26598,1.73452,0.00277,0.83585,0.61334,0.69114,0.2723,2.33117,4.30322,0.00587,0.000445381,0.000445381,0.000445381
51,780.19,1.22348,1.67339,0.00254,0.82479,0.6285,0.68805,0.24475,2.38327,4.17458,0.00603,0.00044247,0.00044247,0.00044247
52,795.062,1.24665,1.72128,0.00281,0.87999,0.65313,0.76725,0.37245,2.00183,3.77185,0.00502,0.000439559,0.000439559,0.000439559
53,809.786,1.1942,1.43364,0.00247,0.89242,0.667,0.76419,0.34305,2.09669,3.87425,0.00525,0.000436649,0.000436649,0.000436649
54,824.607,1.22527,1.52394,0.0026,0.83039,0.64066,0.7197,0.26228,2.47074,4.06465,0.00659,0.000433738,0.000433738,0.000433738
55,839.362,1.21121,1.49669,0.00282,0.8667,0.65642,0.7523,0.32594,2.08627,3.81198,0.00511,0.000430828,0.000430828,0.000430828
56,854.19,1.22493,1.55745,0.00277,0.86214,0.67409,0.75331,0.322,2.16241,3.82283,0.00538,0.000427917,0.000427917,0.000427917
57,869.012,1.22786,1.51651,0.00284,0.8688,0.67942,0.77296,0.36185,2.09584,3.90515,0.00546,0.000425006,0.000425006,0.000425006
58,884.026,1.18084,1.3078,0.00249,0.8689,0.65522,0.75671,0.36137,2.02763,3.95228,0.00512,0.000422096,0.000422096,0.000422096
59,899.094,1.14603,1.2352,0.00245,0.88195,0.67326,0.78044,0.3985,1.95249,3.7084,0.00487,0.000419185,0.000419185,0.000419185
60,913.85,1.19409,1.35606,0.00282,0.83455,0.67781,0.76522,0.3589,2.03927,3.65601,0.00505,0.000416275,0.000416275,0.000416275
61,928.636,1.19827,1.40095,0.00295,0.88738,0.67685,0.77592,0.39491,1.94851,3.51866,0.00484,0.000413364,0.000413364,0.000413364
62,943.488,1.17897,1.3481,0.00264,0.85098,0.71075,0.78889,0.40596,1.92696,3.51009,0.00487,0.000410453,0.000410453,0.000410453
63,958.443,1.14343,1.4194,0.00248,0.85675,0.68345,0.77359,0.37346,2.02091,3.88375,0.00502,0.000407543,0.000407543,0.000407543
64,973.42,1.15337,1.2973,0.00248,0.87276,0.68338,0.77853,0.39975,1.97392,3.77169,0.00509,0.000404632,0.000404632,0.000404632
65,988.23,1.11467,1.14983,0.00233,0.88909,0.68932,0.78738,0.39208,1.97082,3.49637,0.00492,0.000401722,0.000401722,0.000401722
66,1003.07,1.09696,1.11444,0.00239,0.86548,0.68623,0.78737,0.4028,1.9253,3.64846,0.00501,0.000398811,0.000398811,0.000398811
67,1017.99,1.10071,1.1608,0.00229,0.87252,0.66397,0.76596,0.3416,2.12074,3.73192,0.00538,0.0003959,0.0003959,0.0003959
68,1032.84,1.1332,1.22431,0.00237,0.81599,0.65716,0.73728,0.30897,2.19471,3.95753,0.00544,0.00039299,0.00039299,0.00039299
69,1047.72,1.07736,1.19554,0.00236,0.86974,0.67071,0.76096,0.34132,2.10297,3.91666,0.00522,0.000390079,0.000390079,0.000390079
70,1062.51,1.09007,1.21749,0.00246,0.90212,0.65101,0.76735,0.38866,1.95606,3.7508,0.00496,0.000387169,0.000387169,0.000387169
71,1077.32,1.1765,1.41163,0.00274,0.85487,0.66224,0.75016,0.33194,2.11012,3.947,0.00527,0.000384258,0.000384258,0.000384258
72,1092.1,1.09112,1.1034,0.00232,0.86069,0.64195,0.72931,0.2864,2.29791,4.01433,0.00591,0.000381347,0.000381347,0.000381347
73,1106.87,1.05681,1.15186,0.0023,0.85461,0.67797,0.7629,0.34763,2.1237,3.70672,0.00538,0.000378437,0.000378437,0.000378437
74,1121.69,1.08876,1.23417,0.00253,0.88673,0.67951,0.78407,0.39359,1.94307,3.38063,0.00486,0.000375526,0.000375526,0.000375526
75,1136.65,1.12673,1.06252,0.00227,0.88439,0.68576,0.78955,0.4262,1.86841,3.42547,0.00469,0.000372616,0.000372616,0.000372616
76,1151.75,1.06597,1.07956,0.00248,0.85791,0.67802,0.75889,0.31543,2.26865,3.76831,0.00584,0.000369705,0.000369705,0.000369705
77,1166.68,1.00846,1.02722,0.00226,0.88888,0.66402,0.77688,0.36079,2.10458,3.81722,0.0054,0.000366794,0.000366794,0.000366794
78,1181.49,1.06199,1.1751,0.00218,0.88311,0.68207,0.78725,0.3964,1.95795,3.58315,0.00482,0.000363884,0.000363884,0.000363884
79,1196.49,1.03618,1.03456,0.00223,0.88251,0.6891,0.7957,0.43036,1.86708,3.58091,0.00463,0.000360973,0.000360973,0.000360973
80,1211.39,1.01193,0.97599,0.00214,0.87646,0.69918,0.79856,0.43544,1.813,3.42219,0.00454,0.000358063,0.000358063,0.000358063
81,1226.36,1.03921,0.96975,0.00215,0.84987,0.71402,0.79179,0.39345,1.96015,3.53273,0.0048,0.000355152,0.000355152,0.000355152
82,1241.41,1.03578,1.0633,0.00211,0.87747,0.70893,0.80605,0.40023,1.99125,3.61216,0.005,0.000352241,0.000352241,0.000352241
83,1256.28,1.00565,0.99065,0.00215,0.88165,0.68008,0.78408,0.3745,2.0282,3.5913,0.00518,0.000349331,0.000349331,0.000349331
84,1271.05,0.99804,1.01314,0.00231,0.88916,0.68586,0.79108,0.36594,2.12714,3.73961,0.00555,0.00034642,0.00034642,0.00034642
85,1285.89,0.95834,0.90705,0.00179,0.85455,0.69489,0.78707,0.38778,1.99313,3.69034,0.00502,0.00034351,0.00034351,0.00034351
86,1300.66,1.0145,0.96498,0.00216,0.84932,0.68384,0.78539,0.36392,2.10464,3.90992,0.0054,0.000340599,0.000340599,0.000340599
87,1315.42,1.01371,0.94264,0.0021,0.88608,0.67998,0.78951,0.40208,1.96943,3.62652,0.00498,0.000337688,0.000337688,0.000337688
88,1330.21,0.99006,0.93605,0.0021,0.86874,0.71683,0.80227,0.44779,1.82194,3.40635,0.00463,0.000334778,0.000334778,0.000334778
89,1345.19,0.9415,0.907,0.00187,0.89641,0.68203,0.79269,0.40621,1.96654,3.68076,0.00489,0.000331867,0.000331867,0.000331867
90,1359.97,0.96425,0.96663,0.0021,0.88403,0.68854,0.79013,0.39184,1.98942,3.52495,0.00499,0.000328957,0.000328957,0.000328957
91,1374.75,0.94309,0.88013,0.00204,0.86703,0.69907,0.7912,0.41056,1.93189,3.66633,0.00491,0.000326046,0.000326046,0.000326046
92,1389.66,0.9317,0.9034,0.0018,0.89299,0.67692,0.79187,0.41597,1.92698,3.661,0.00489,0.000323135,0.000323135,0.000323135
93,1404.75,0.94224,0.88946,0.00214,0.87446,0.70096,0.80451,0.43455,1.8639,3.42361,0.00472,0.000320225,0.000320225,0.000320225
94,1419.64,0.90723,0.84286,0.00196,0.89396,0.69522,0.7954,0.43533,1.8263,3.60056,0.00458,0.000317314,0.000317314,0.000317314
95,1434.71,0.95066,0.91796,0.00204,0.87588,0.66647,0.78205,0.39788,1.93817,3.87589,0.00481,0.000314404,0.000314404,0.000314404
96,1449.53,0.93422,0.91377,0.00209,0.89196,0.67474,0.78735,0.38166,2.01868,3.7258,0.00497,0.000311493,0.000311493,0.000311493
97,1464.35,0.90791,0.84427,0.00199,0.85308,0.6894,0.78163,0.34728,2.12106,3.94806,0.00527,0.000308582,0.000308582,0.000308582
98,1479.15,0.90927,0.79524,0.00182,0.89326,0.67167,0.78,0.33613,2.20144,3.88927,0.00554,0.000305672,0.000305672,0.000305672
99,1493.91,0.87987,0.77532,0.00194,0.89599,0.66504,0.78311,0.34716,2.11098,3.79489,0.00524,0.000302761,0.000302761,0.000302761
100,1508.78,0.8562,0.81288,0.00179,0.88809,0.6785,0.7855,0.39711,1.93549,3.65333,0.00487,0.000299851,0.000299851,0.000299851
101,1523.58,0.89609,0.79074,0.00184,0.88749,0.67779,0.78231,0.35805,2.08829,3.78433,0.00524,0.00029694,0.00029694,0.00029694
102,1538.49,0.86649,0.74978,0.0018,0.87889,0.70196,0.7932,0.36605,2.09455,3.6826,0.00525,0.000294029,0.000294029,0.000294029
103,1553.28,0.88936,0.78558,0.0019,0.85941,0.71397,0.79763,0.38886,1.99242,3.56755,0.00494,0.000291119,0.000291119,0.000291119
104,1568.21,0.89379,0.82785,0.00188,0.8916,0.701,0.79957,0.40274,1.9453,3.59804,0.00486,0.000288208,0.000288208,0.000288208
105,1583,0.84194,0.73856,0.00174,0.88347,0.69669,0.7979,0.39445,1.96585,3.62218,0.00499,0.000285298,0.000285298,0.000285298
106,1597.84,0.86979,0.78784,0.00186,0.90075,0.68259,0.79897,0.39338,1.94886,3.63206,0.00492,0.000282387,0.000282387,0.000282387
107,1612.75,0.82174,0.72347,0.00161,0.90728,0.69741,0.80672,0.39421,2.01453,3.81333,0.00519,0.000279476,0.000279476,0.000279476
108,1627.58,0.87292,0.72924,0.00198,0.87423,0.70453,0.8008,0.40385,1.94552,3.63163,0.00479,0.000276566,0.000276566,0.000276566
109,1642.48,0.8193,0.71407,0.00166,0.87988,0.69925,0.80151,0.38328,1.99833,3.70173,0.00493,0.000273655,0.000273655,0.000273655
110,1657.27,0.84075,0.77571,0.00167,0.89711,0.68248,0.78999,0.36072,2.05694,3.77864,0.00503,0.000270745,0.000270745,0.000270745
111,1672.24,0.84293,0.73905,0.00181,0.91429,0.68373,0.80285,0.39781,1.99612,3.62681,0.0051,0.000267834,0.000267834,0.000267834
112,1687.13,0.80576,0.73362,0.00175,0.88293,0.67917,0.78745,0.36344,2.10427,3.74545,0.00537,0.000264923,0.000264923,0.000264923
113,1702.02,0.8457,0.76125,0.00183,0.87909,0.69441,0.79265,0.36147,2.08955,3.69041,0.00519,0.000262013,0.000262013,0.000262013
114,1716.83,0.80934,0.73267,0.00164,0.86912,0.7027,0.80195,0.37743,2.05503,3.7533,0.00523,0.000259102,0.000259102,0.000259102
115,1731.57,0.86125,0.80975,0.0018,0.9026,0.68321,0.80517,0.40734,1.94565,3.60671,0.00476,0.000256192,0.000256192,0.000256192
116,1746.41,0.81524,0.70056,0.00177,0.90196,0.68998,0.80409,0.40627,1.94179,3.51811,0.00486,0.000253281,0.000253281,0.000253281
117,1761.4,0.80963,0.68856,0.00189,0.87522,0.6978,0.79397,0.37095,2.06661,3.69716,0.00519,0.00025037,0.00025037,0.00025037
118,1776.21,0.80884,0.74592,0.00183,0.90938,0.68318,0.80536,0.41339,1.91802,3.65185,0.00472,0.00024746,0.00024746,0.00024746
119,1790.97,0.78029,0.65704,0.00171,0.86346,0.69593,0.79671,0.37391,2.07189,3.72013,0.00527,0.000244549,0.000244549,0.000244549
120,1805.83,0.78293,0.73649,0.00168,0.88934,0.68097,0.79995,0.38435,2.02402,3.73778,0.00508,0.000241639,0.000241639,0.000241639
121,1820.65,0.74256,0.61841,0.00144,0.87456,0.7025,0.80399,0.38647,2.03641,3.6483,0.0051,0.000238728,0.000238728,0.000238728
122,1835.48,0.77141,0.6765,0.00156,0.8614,0.70309,0.79351,0.37042,2.07832,3.7354,0.00518,0.000235817,0.000235817,0.000235817
123,1850.3,0.78793,0.72634,0.00176,0.86318,0.69351,0.79451,0.36755,2.03726,3.78069,0.005,0.000232907,0.000232907,0.000232907
124,1865.28,0.76642,0.65677,0.00164,0.88424,0.68305,0.79777,0.38247,2.04377,3.78977,0.0051,0.000229996,0.000229996,0.000229996
125,1880.01,0.76393,0.66787,0.00157,0.87812,0.69275,0.79899,0.35614,2.13217,3.70819,0.00526,0.000227086,0.000227086,0.000227086
126,1894.72,0.76703,0.65329,0.00153,0.89306,0.68256,0.79584,0.33616,2.20309,3.82119,0.00552,0.000224175,0.000224175,0.000224175
127,1909.41,0.74104,0.6385,0.00148,0.85523,0.70078,0.79093,0.34353,2.20717,3.91462,0.00566,0.000221264,0.000221264,0.000221264
128,1924.39,0.75176,0.63132,0.00145,0.88265,0.69121,0.80605,0.3865,2.02377,3.69432,0.00504,0.000218354,0.000218354,0.000218354
129,1939.25,0.74186,0.62422,0.00148,0.86381,0.70997,0.80671,0.37437,2.11737,3.80314,0.00536,0.000215443,0.000215443,0.000215443
130,1954.09,0.73167,0.65767,0.00161,0.87746,0.69871,0.80727,0.37941,2.0439,3.76626,0.00517,0.000212533,0.000212533,0.000212533
131,1969.02,0.75023,0.61188,0.00142,0.86926,0.70157,0.80586,0.38796,2.02178,3.68108,0.00503,0.000209622,0.000209622,0.000209622
132,1983.79,0.71544,0.60958,0.00144,0.89881,0.68796,0.80484,0.37371,2.06271,3.82064,0.00512,0.000206711,0.000206711,0.000206711
133,1998.64,0.71311,0.61368,0.00138,0.88482,0.70288,0.8033,0.3916,2.00663,3.73121,0.00494,0.000203801,0.000203801,0.000203801
134,2013.5,0.73937,0.64059,0.00135,0.89132,0.69927,0.80944,0.3873,2.01676,3.55353,0.00492,0.00020089,0.00020089,0.00020089
135,2028.38,0.68873,0.58927,0.00136,0.88424,0.70419,0.80852,0.38316,2.0335,3.59453,0.005,0.00019798,0.00019798,0.00019798
136,2043.18,0.71345,0.61248,0.00141,0.88708,0.70641,0.81,0.37987,2.04312,3.58377,0.005,0.000195069,0.000195069,0.000195069
137,2058.03,0.6918,0.60696,0.00146,0.8472,0.70321,0.7921,0.33538,2.18383,3.94657,0.00541,0.000192158,0.000192158,0.000192158
138,2072.91,0.68068,0.602,0.0014,0.91456,0.67164,0.80223,0.36463,2.07333,3.82379,0.00513,0.000189248,0.000189248,0.000189248
