epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,424.574,1.37014,2.19749,0.00263,0.8141,0.59905,0.68796,0.35248,1.95194,4.9485,0.00507,0.000512324,0.000512324,0.000512324
28,439.393,1.33282,1.96608,0.00261,0.84271,0.60876,0.71546,0.3863,1.83419,4.72801,0.00445,0.000509414,0.000509414,0.000509414
29,454.366,1.27369,2.02174,0.00266,0.82813,0.57351,0.66373,0.32575,2.01939,4.90486,0.00513,0.000506503,0.000506503,0.000506503
30,469.161,1.31232,1.93283,0.00248,0.79571,0.55873,0.64286,0.30505,2.1279,5.30365,0.00564,0.000503593,0.000503593,0.000503593
31,484.004,1.32978,1.99682,0.00269,0.83287,0.59094,0.68601,0.35673,1.91639,4.82794,0.00476,0.000500682,0.000500682,0.000500682
32,499.149,1.28905,1.80579,0.00262,0.81467,0.57197,0.67167,0.38361,1.82194,4.83955,0.00448,0.000497771,0.000497771,0.000497771
33,514.158,1.31667,1.76368,0.00246,0.83811,0.58718,0.69864,0.41215,1.72104,4.63491,0.00423,0.000494861,0.000494861,0.000494861
34,529.099,1.27785,1.58394,0.00266,0.8294,0.59479,0.68041,0.34051,2.02348,4.92934,0.00505,0.00049195,0.00049195,0.00049195
35,543.906,1.2864,1.55242,0.00243,0.81218,0.60137,0.69085,0.39486,1.74282,4.87395,0.00428,0.00048904,0.00048904,0.00048904
36,558.799,1.26868,1.72326,0.00263,0.83779,0.61822,0.70311,0.37745,1.87736,4.69307,0.00483,0.000486129,0.000486129,0.000486129
37,573.581,1.24194,1.41654,0.00228,0.80224,0.61102,0.69878,0.39978,1.82262,4.86473,0.00462,0.000483218,0.000483218,0.000483218
38,588.444,1.30038,1.60923,0.00249,0.83648,0.60453,0.71374,0.3849,1.88194,5.10426,0.00478,0.000480308,0.000480308,0.000480308
39,603.345,1.18977,1.43363,0.00218,0.79586,0.6051,0.69476,0.39736,1.82983,4.9999,0.00451,0.000477397,0.000477397,0.000477397
40,618.257,1.23746,1.43577,0.00226,0.84002,0.61612,0.71112,0.39971,1.8135,4.99607,0.00451,0.000474487,0.000474487,0.000474487
41,633.106,1.16703,1.25798,0.0025,0.82409,0.59163,0.69912,0.38023,1.85649,4.90785,0.00473,0.000471576,0.000471576,0.000471576
42,647.985,1.19642,1.32037,0.0023,0.86166,0.5952,0.71667,0.40306,1.80669,4.8328,0.00445,0.000468665,0.000468665,0.000468665
43,663.055,1.18536,1.39795,0.00228,0.81908,0.64213,0.72639,0.39283,1.88458,4.79728,0.0047,0.000465755,0.000465755,0.000465755
44,677.822,1.22227,1.41279,0.00242,0.80402,0.60081,0.69181,0.34363,2.04096,5.41128,0.00535,0.000462844,0.000462844,0.000462844
45,692.586,1.18437,1.32869,0.00219,0.7961,0.63811,0.71235,0.37219,1.92524,5.30911,0.0048,0.000459934,0.000459934,0.000459934
46,707.519,1.14043,1.28824,0.00212,0.88093,0.60192,0.71904,0.3786,1.94566,5.23765,0.00499,0.000457023,0.000457023,0.000457023
47,722.312,1.13013,1.20167,0.00205,0.84505,0.61161,0.71958,0.38931,1.87744,5.36362,0.00469,0.000454112,0.000454112,0.000454112
48,737.096,1.15412,1.28005,0.00233,0.83561,0.62852,0.71846,0.38223,1.92979,5.12818,0.00502,0.000451202,0.000451202,0.000451202
49,751.83,1.15132,1.14027,0.00207,0.83164,0.60855,0.70729,0.36859,1.98941,5.38547,0.00505,0.000448291,0.000448291,0.000448291
50,766.58,1.1675,1.19143,0.00214,0.85683,0.59792,0.713,0.40749,1.80431,5.16917,0.00455,0.000445381,0.000445381,0.000445381
51,781.445,1.12207,1.10545,0.00201,0.83493,0.62061,0.7228,0.36452,1.98611,5.27697,0.00516,0.00044247,0.00044247,0.00044247
52,796.284,1.13296,1.14931,0.00218,0.83801,0.61346,0.71649,0.38122,1.90811,5.08064,0.00487,0.000439559,0.000439559,0.000439559
53,810.991,1.05937,1.06276,0.00188,0.83088,0.63829,0.72642,0.43692,1.73975,4.99794,0.0044,0.000436649,0.000436649,0.000436649
54,825.86,1.10156,1.09153,0.00199,0.82418,0.62058,0.71949,0.4083,1.84137,5.21388,0.00466,0.000433738,0.000433738,0.000433738
55,840.612,1.01357,1.06636,0.00192,0.80656,0.6213,0.71384,0.4263,1.7491,5.32309,0.00454,0.000430828,0.000430828,0.000430828
56,855.501,1.05142,1.09648,0.00192,0.83695,0.62942,0.71772,0.39546,1.92974,5.39909,0.00523,0.000427917,0.000427917,0.000427917
57,870.309,1.05224,1.05136,0.00197,0.86942,0.61119,0.73551,0.42679,1.82824,5.19197,0.00486,0.000425006,0.000425006,0.000425006
58,885.638,1.05477,1.03936,0.00183,0.8149,0.59037,0.70011,0.34946,2.04675,5.88296,0.00526,0.000422096,0.000422096,0.000422096
59,900.658,1.01289,0.90955,0.00179,0.83608,0.62622,0.72533,0.38271,1.95592,5.1476,0.00517,0.000419185,0.000419185,0.000419185
60,915.393,1.00768,0.97984,0.00192,0.84631,0.59567,0.71536,0.36777,1.97469,5.61143,0.00499,0.000416275,0.000416275,0.000416275
61,930.131,1.0317,0.9579,0.00208,0.84159,0.61694,0.7257,0.43327,1.78226,5.34648,0.00465,0.000413364,0.000413364,0.000413364
62,944.929,0.98686,0.85819,0.0018,0.82389,0.63015,0.73159,0.40354,1.88499,5.68097,0.00479,0.000410453,0.000410453,0.000410453
63,959.772,1.00455,0.91725,0.00185,0.81337,0.64338,0.72622,0.4418,1.73636,5.248,0.00436,0.000407543,0.000407543,0.000407543
64,975.039,1.00108,0.89612,0.00176,0.80898,0.63384,0.72971,0.403,1.88051,5.58947,0.00491,0.000404632,0.000404632,0.000404632
65,989.864,0.97313,0.86287,0.0017,0.7976,0.64733,0.73382,0.45113,1.70566,5.41185,0.00433,0.000401722,0.000401722,0.000401722
66,1004.83,0.95333,0.8467,0.00172,0.83424,0.6114,0.7228,0.4236,1.80082,5.66922,0.00466,0.000398811,0.000398811,0.000398811
67,1019.58,0.95258,0.92114,0.00164,0.80444,0.60593,0.7158,0.43101,1.75122,5.72774,0.00456,0.0003959,0.0003959,0.0003959
68,1034.32,0.95612,0.88489,0.00167,0.80347,0.61421,0.71898,0.44346,1.70555,5.47273,0.0044,0.00039299,0.00039299,0.00039299
69,1049.21,0.9182,0.81526,0.00172,0.85733,0.59681,0.72224,0.44933,1.69818,5.68032,0.00433,0.000390079,0.000390079,0.000390079
70,1064,0.93206,0.89212,0.00171,0.85768,0.61066,0.7283,0.3998,1.89443,5.50641,0.00499,0.000387169,0.000387169,0.000387169
71,1078.96,0.97348,0.96624,0.00182,0.87027,0.62223,0.73979,0.41424,1.83448,5.36316,0.00476,0.000384258,0.000384258,0.000384258
72,1093.75,0.94752,0.88105,0.00169,0.83284,0.63238,0.72998,0.39503,1.91775,5.45432,0.00504,0.000381347,0.000381347,0.000381347
73,1108.51,0.90338,0.77635,0.00162,0.82336,0.61668,0.72651,0.36296,2.07566,5.68138,0.00558,0.000378437,0.000378437,0.000378437
74,1123.42,0.97518,0.91079,0.00187,0.80746,0.64649,0.73151,0.39489,1.91823,5.66007,0.00496,0.000375526,0.000375526,0.000375526
75,1138.44,0.9195,0.77234,0.0015,0.85536,0.61271,0.74164,0.45087,1.72859,5.51678,0.00445,0.000372616,0.000372616,0.000372616
76,1153.4,0.90943,0.82073,0.00169,0.83194,0.63825,0.74337,0.40548,1.89065,5.61548,0.00486,0.000369705,0.000369705,0.000369705
77,1168.34,0.86042,0.75695,0.00157,0.87195,0.62987,0.7567,0.45376,1.7563,5.269,0.00459,0.000366794,0.000366794,0.000366794
78,1183.37,0.88844,0.83092,0.00149,0.85547,0.62563,0.75122,0.46263,1.69401,5.37752,0.00439,0.000363884,0.000363884,0.000363884
79,1198.29,0.88482,0.75958,0.00154,0.83587,0.60872,0.73974,0.44074,1.73911,5.82871,0.0046,0.000360973,0.000360973,0.000360973
80,1213.03,0.85857,0.71901,0.00144,0.84499,0.62531,0.74368,0.42424,1.85469,5.53497,0.00473,0.000358063,0.000358063,0.000358063
81,1227.8,0.86173,0.73654,0.00142,0.8707,0.63128,0.74932,0.4353,1.79721,5.61064,0.00468,0.000355152,0.000355152,0.000355152
82,1242.7,0.84471,0.76323,0.00142,0.83636,0.65985,0.75344,0.46731,1.65521,5.33063,0.00413,0.000352241,0.000352241,0.000352241
83,1257.71,0.85476,0.75017,0.00152,0.86201,0.62401,0.74413,0.44565,1.7119,5.48607,0.0042,0.000349331,0.000349331,0.000349331
84,1272.44,0.84099,0.73184,0.00154,0.86145,0.63729,0.75899,0.4629,1.70742,5.5833,0.00432,0.00034642,0.00034642,0.00034642
85,1287.21,0.81634,0.74351,0.00128,0.84597,0.63235,0.74591,0.45102,1.72221,5.40379,0.00438,0.00034351,0.00034351,0.00034351
86,1301.98,0.83736,0.73296,0.00147,0.84548,0.65559,0.75452,0.45809,1.69885,5.44747,0.00418,0.000340599,0.000340599,0.000340599
87,1316.73,0.82259,0.76432,0.00139,0.83456,0.66993,0.7626,0.45275,1.73767,5.45862,0.00432,0.000337688,0.000337688,0.000337688
88,1331.45,0.84268,0.76516,0.00146,0.85318,0.66115,0.77218,0.47743,1.68058,5.18947,0.0043,0.000334778,0.000334778,0.000334778
89,1346.37,0.79025,0.6743,0.00131,0.85165,0.64437,0.7608,0.44619,1.8135,5.51906,0.00477,0.000331867,0.000331867,0.000331867
90,1361.35,0.80633,0.68392,0.00143,0.83239,0.63692,0.75369,0.43887,1.7952,5.71374,0.00472,0.000328957,0.000328957,0.000328957
91,1376.18,0.78754,0.68755,0.00139,0.82929,0.66772,0.76456,0.47439,1.69692,5.28904,0.00434,0.000326046,0.000326046,0.000326046
92,1390.96,0.76668,0.65916,0.00121,0.8296,0.67355,0.7677,0.48982,1.63706,5.29504,0.00419,0.000323135,0.000323135,0.000323135
93,1406.13,0.78195,0.6687,0.00142,0.87208,0.64421,0.76997,0.48751,1.62626,5.38399,0.00411,0.000320225,0.000320225,0.000320225
94,1420.95,0.77015,0.67084,0.00138,0.88517,0.65537,0.76555,0.49072,1.6324,5.30424,0.00423,0.000317314,0.000317314,0.000317314
95,1436.12,0.77104,0.66827,0.00135,0.87287,0.66006,0.76872,0.48255,1.65541,5.29388,0.00419,0.000314404,0.000314404,0.000314404
96,1450.89,0.72885,0.60516,0.00133,0.89286,0.63043,0.76403,0.45752,1.76145,5.26732,0.00453,0.000311493,0.000311493,0.000311493
97,1465.67,0.73757,0.69537,0.00134,0.88495,0.64674,0.77353,0.47232,1.68858,5.15899,0.00423,0.000308582,0.000308582,0.000308582
98,1480.56,0.74542,0.67943,0.00124,0.86928,0.65095,0.76797,0.4716,1.69083,5.18246,0.00423,0.000305672,0.000305672,0.000305672
99,1495.45,0.71215,0.61844,0.00126,0.88203,0.65278,0.77408,0.46803,1.70015,5.39649,0.00427,0.000302761,0.000302761,0.000302761
100,1510.41,0.69864,0.60003,0.00118,0.86304,0.66199,0.7712,0.47258,1.7023,5.36405,0.00433,0.000299851,0.000299851,0.000299851
101,1525.21,0.71393,0.58391,0.00119,0.88894,0.64189,0.77428,0.48411,1.66537,5.33064,0.0042,0.00029694,0.00029694,0.00029694
102,1540.18,0.68507,0.60542,0.00115,0.87927,0.65692,0.77354,0.47679,1.67838,5.32849,0.00424,0.000294029,0.000294029,0.000294029
103,1554.97,0.70062,0.61795,0.00124,0.88868,0.65313,0.7704,0.48296,1.6571,5.20057,0.00422,0.000291119,0.000291119,0.000291119
104,1569.78,0.72646,0.60315,0.00128,0.86316,0.65698,0.77162,0.4908,1.62806,5.21988,0.00415,0.000288208,0.000288208,0.000288208
105,1584.79,0.68666,0.60177,0.00119,0.88637,0.64949,0.77151,0.48179,1.67043,5.33306,0.00426,0.000285298,0.000285298,0.000285298
106,1599.76,0.67543,0.59237,0.00119,0.87258,0.6591,0.7742,0.47113,1.71588,5.31363,0.00443,0.000282387,0.000282387,0.000282387
107,1614.46,0.665,0.55889,0.00108,0.85882,0.65644,0.77089,0.47222,1.70655,5.35373,0.00436,0.000279476,0.000279476,0.000279476
108,1629.23,0.67937,0.60085,0.00122,0.90396,0.63268,0.77286,0.49719,1.63331,5.39567,0.00412,0.000276566,0.000276566,0.000276566
109,1644.2,0.66606,0.56698,0.00111,0.84816,0.65539,0.76971,0.47408,1.71472,5.54381,0.00431,0.000273655,0.000273655,0.000273655
110,1659.15,0.67655,0.55529,0.00112,0.8717,0.6542,0.77366,0.46752,1.71728,5.44961,0.00433,0.000270745,0.000270745,0.000270745
111,1674.08,0.64045,0.54231,0.00112,0.86228,0.6615,0.77997,0.49261,1.67897,5.2992,0.00434,0.000267834,0.000267834,0.000267834
112,1688.84,0.65484,0.56494,0.00112,0.86962,0.662,0.77411,0.49191,1.67269,5.20705,0.00431,0.000264923,0.000264923,0.000264923
113,1703.69,0.68169,0.56563,0.00121,0.84396,0.66162,0.77197,0.47605,1.68144,5.34935,0.00422,0.000262013,0.000262013,0.000262013
114,1718.45,0.66431,0.56331,0.00112,0.88615,0.64977,0.77378,0.47501,1.69368,5.26414,0.00436,0.000259102,0.000259102,0.000259102
115,1733.19,0.69023,0.57711,0.00117,0.89731,0.64454,0.77359,0.46418,1.73846,5.44992,0.0044,0.000256192,0.000256192,0.000256192
116,1747.95,0.65148,0.58884,0.00116,0.89169,0.64324,0.77421,0.4731,1.70114,5.40967,0.00423,0.000253281,0.000253281,0.000253281
117,1762.83,0.62044,0.52237,0.00117,0.89361,0.64708,0.77513,0.46612,1.73048,5.46167,0.00435,0.00025037,0.00025037,0.00025037
118,1777.6,0.61847,0.53585,0.00114,0.8554,0.65545,0.77059,0.45979,1.7578,5.52093,0.00443,0.00024746,0.00024746,0.00024746
119,1792.3,0.60785,0.53182,0.00107,0.8655,0.65424,0.77675,0.4669,1.72816,5.41265,0.0044,0.000244549,0.000244549,0.000244549
120,1807.06,0.61098,0.50284,0.00104,0.85033,0.67339,0.7797,0.4761,1.7102,5.40879,0.00438,0.000241639,0.000241639,0.000241639
121,1822.05,0.59482,0.50411,0.00097,0.85966,0.6562,0.77564,0.47551,1.71117,5.43489,0.00442,0.000238728,0.000238728,0.000238728
122,1836.94,0.6186,0.5317,0.00101,0.86439,0.65305,0.77357,0.47271,1.72588,5.48374,0.00446,0.000235817,0.000235817,0.000235817
123,1851.76,0.6024,0.54734,0.00108,0.88964,0.65311,0.77517,0.47475,1.71151,5.44662,0.00439,0.000232907,0.000232907,0.000232907
124,1866.59,0.59882,0.51125,0.00104,0.8502,0.67408,0.77847,0.482,1.69017,5.35281,0.00432,0.000229996,0.000229996,0.000229996
125,1881.33,0.58682,0.52446,0.00101,0.88571,0.65699,0.77928,0.48503,1.67281,5.48611,0.00419,0.000227086,0.000227086,0.000227086
126,1896.26,0.58564,0.5076,0.00099,0.88482,0.65634,0.77856,0.46021,1.76753,5.58213,0.00447,0.000224175,0.000224175,0.000224175
127,1910.97,0.5787,0.53261,0.00094,0.86941,0.65194,0.77577,0.46494,1.73216,5.56166,0.00436,0.000221264,0.000221264,0.000221264
128,1925.85,0.59743,0.53189,0.00098,0.90259,0.63653,0.77655,0.47459,1.72282,5.42374,0.00439,0.000218354,0.000218354,0.000218354
129,1940.85,0.59205,0.50724,0.00097,0.863,0.65695,0.77436,0.4799,1.68994,5.35546,0.00428,0.000215443,0.000215443,0.000215443
130,1955.64,0.5705,0.49752,0.00101,0.87159,0.66586,0.77753,0.4779,1.70591,5.33515,0.00441,0.000212533,0.000212533,0.000212533
131,1970.48,0.57928,0.48551,0.00092,0.8403,0.672,0.774,0.47927,1.70507,5.3743,0.00441,0.000209622,0.000209622,0.000209622
132,1985.38,0.57994,0.49757,0.00095,0.87991,0.6558,0.77714,0.47853,1.72627,5.33089,0.00445,0.000206711,0.000206711,0.000206711
133,2000.23,0.57754,0.47192,0.0009,0.84604,0.66361,0.77161,0.48062,1.70388,5.29594,0.00441,0.000203801,0.000203801,0.000203801
134,2014.99,0.57853,0.48494,0.00085,0.90062,0.64075,0.77554,0.48158,1.70362,5.30934,0.00436,0.00020089,0.00020089,0.00020089
135,2029.73,0.56236,0.47668,0.00097,0.86402,0.6616,0.77814,0.48779,1.67585,5.30231,0.00431,0.00019798,0.00019798,0.00019798
136,2044.5,0.5714,0.49024,0.00091,0.88737,0.65157,0.78101,0.48598,1.69422,5.37062,0.00432,0.000195069,0.000195069,0.000195069
137,2059.33,0.55661,0.46525,0.00095,0.87008,0.65869,0.7775,0.48293,1.7011,5.47288,0.00436,0.000192158,0.000192158,0.000192158
138,2074.28,0.54064,0.46524,0.00089,0.85952,0.6514,0.77484,0.47319,1.69715,5.46007,0.00431,0.000189248,0.000189248,0.000189248
139,2089.05,0.53727,0.45724,0.00088,0.88286,0.6479,0.77661,0.46032,1.73383,5.37686,0.00438,0.000186337,0.000186337,0.000186337
140,2103.8,0.52615,0.4367,0.00085,0.88262,0.65214,0.77902,0.486,1.66581,5.235,0.00423,0.000183427,0.000183427,0.000183427
141,2118.47,0.56348,0.50242,0.00096,0.86206,0.66116,0.77774,0.48153,1.69133,5.36053,0.00433,0.000180516,0.000180516,0.000180516
142,2133.21,0.55655,0.46786,0.00099,0.8602,0.65862,0.78144,0.48092,1.69835,5.32596,0.00436,0.000177605,0.000177605,0.000177605
143,2147.96,0.53753,0.44568,0.00093,0.87546,0.6572,0.77997,0.46854,1.74416,5.37344,0.00447,0.000174695,0.000174695,0.000174695
144,2162.7,0.54129,0.44593,0.00094,0.86505,0.67342,0.78264,0.4816,1.71506,5.33547,0.00435,0.000171784,0.000171784,0.000171784
145,2177.47,0.5305,0.46568,0.00088,0.86977,0.66887,0.78162,0.48439,1.69724,5.40855,0.00426,0.000168874,0.000168874,0.000168874
146,2192.48,0.52711,0.48747,0.00101,0.88603,0.65913,0.78239,0.49554,1.6574,5.33633,0.00423,0.000165963,0.000165963,0.000165963
147,2207.41,0.50309,0.44916,0.00088,0.85753,0.667,0.782,0.48965,1.68667,5.35994,0.00429,0.000163052,0.000163052,0.000163052
148,2222.27,0.51562,0.43874,0.00086,0.87828,0.65196,0.78096,0.47916,1.70825,5.25826,0.00437,0.000160142,0.000160142,0.000160142
149,2237.13,0.50238,0.43398,0.00081,0.88159,0.64743,0.78042,0.48159,1.70949,5.23812,0.00442,0.000157231,0.000157231,0.000157231
150,2252.08,0.53345,0.44504,0.00083,0.86388,0.65602,0.77665,0.47544,1.71787,5.29564,0.00443,0.000154321,0.000154321,0.000154321
151,2266.87,0.50049,0.42686,0.00078,0.8777,0.64228,0.77668,0.46743,1.75861,5.28923,0.00455,0.00015141,0.00015141,0.00015141
152,2281.91,0.49876,0.45156,0.00079,0.8893,0.65004,0.77969,0.48649,1.70196,5.2707,0.00438,0.000148499,0.000148499,0.000148499
153,2296.91,0.46057,0.40249,0.00085,0.84782,0.66888,0.78183,0.47388,1.73809,5.42385,0.0045,0.000145589,0.000145589,0.000145589
154,2311.57,0.49857,0.42971,0.00077,0.86521,0.65966,0.78315,0.4721,1.74973,5.4706,0.00451,0.000142678,0.000142678,0.000142678
155,2326.35,0.51105,0.46181,0.00082,0.87765,0.65273,0.78288,0.4894,1.68924,5.38162,0.00436,0.000139768,0.000139768,0.000139768
156,2341.09,0.49906,0.44588,0.00078,0.8598,0.66586,0.78263,0.48505,1.70716,5.49049,0.00439,0.000136857,0.000136857,0.000136857
157,2355.88,0.50053,0.44547,0.00077,0.87438,0.65182,0.78301,0.47698,1.73749,5.51399,0.00451,0.000133946,0.000133946,0.000133946
158,2370.73,0.47695,0.40034,0.00075,0.87226,0.65218,0.78115,0.47123,1.75216,5.50299,0.00454,0.000131036,0.000131036,0.000131036
