epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,410.069,1.5742,3.16571,0.00327,0.76123,0.59819,0.66577,0.29034,2.09028,4.69483,0.00525,0.000515235,0.000515235,0.000515235
27,425.002,1.52457,3.21156,0.00322,0.8075,0.61955,0.69505,0.35436,1.968,4.78155,0.00516,0.000512324,0.000512324,0.000512324
28,439.691,1.53117,3.00464,0.0034,0.83014,0.62905,0.71814,0.36148,1.95856,4.26981,0.00484,0.000509414,0.000509414,0.000509414
29,454.449,1.52099,3.03818,0.00347,0.85839,0.60828,0.71467,0.37175,1.8975,4.55106,0.00476,0.000506503,0.000506503,0.000506503
30,469.225,1.574,2.86787,0.0034,0.77666,0.62665,0.69693,0.30015,2.17565,4.64066,0.00556,0.000503593,0.000503593,0.000503593
31,484.096,1.48985,2.99461,0.00341,0.78106,0.60745,0.68689,0.33656,1.99786,4.75787,0.00494,0.000500682,0.000500682,0.000500682
32,499.098,1.48639,2.89243,0.00341,0.82967,0.64673,0.72001,0.31163,2.14091,4.28779,0.00535,0.000497771,0.000497771,0.000497771
33,514.055,1.50093,2.7381,0.00316,0.85529,0.65194,0.73006,0.37145,1.98049,4.52424,0.00513,0.000494861,0.000494861,0.000494861
34,528.821,1.49906,2.64089,0.00355,0.85503,0.66541,0.74418,0.38923,1.91566,4.27232,0.00479,0.00049195,0.00049195,0.00049195
35,543.811,1.48875,2.6105,0.00312,0.85313,0.64846,0.73292,0.39966,1.84367,4.04501,0.00472,0.00048904,0.00048904,0.00048904
36,558.809,1.45898,2.68386,0.00344,0.85109,0.65826,0.72777,0.31576,2.17607,3.97608,0.00553,0.000486129,0.000486129,0.000486129
37,573.646,1.46173,2.40793,0.00313,0.84342,0.62022,0.70883,0.30944,2.1152,4.11789,0.00529,0.000483218,0.000483218,0.000483218
38,588.424,1.4938,2.7468,0.00335,0.804,0.61856,0.70777,0.37226,1.92351,4.17899,0.00487,0.000480308,0.000480308,0.000480308
39,603.323,1.45012,2.45169,0.00304,0.82308,0.64866,0.73236,0.38947,1.90037,3.90842,0.00484,0.000477397,0.000477397,0.000477397
40,618.202,1.45941,2.37811,0.00309,0.87869,0.6675,0.75455,0.33545,2.11901,3.87233,0.00518,0.000474487,0.000474487,0.000474487
41,633.253,1.42592,2.17613,0.00337,0.86322,0.65395,0.76814,0.40877,1.95479,3.69943,0.00522,0.000471576,0.000471576,0.000471576
42,648.352,1.40189,2.26797,0.00309,0.85516,0.66871,0.75769,0.36321,2.02961,3.69187,0.00515,0.000468665,0.000468665,0.000468665
43,663.266,1.44139,2.3325,0.00322,0.87962,0.64325,0.74187,0.31733,2.1914,3.87242,0.00544,0.000465755,0.000465755,0.000465755
44,678.028,1.41332,2.23215,0.00325,0.84552,0.67843,0.75685,0.35954,2.08594,3.7435,0.00544,0.000462844,0.000462844,0.000462844
45,693.041,1.45019,2.24074,0.00312,0.87483,0.65607,0.76186,0.38741,1.94575,3.56253,0.00483,0.000459934,0.000459934,0.000459934
46,707.905,1.41467,2.23569,0.00305,0.89418,0.66703,0.76346,0.38589,1.95246,3.7153,0.00487,0.000457023,0.000457023,0.000457023
47,722.733,1.39779,2.27693,0.003,0.8595,0.63754,0.73638,0.36552,1.96018,3.74274,0.00481,0.000454112,0.000454112,0.000454112
48,737.462,1.4262,2.28564,0.00329,0.86661,0.65437,0.75335,0.35937,2.02477,3.70806,0.00512,0.000451202,0.000451202,0.000451202
49,752.305,1.44168,2.20306,0.00303,0.89604,0.66555,0.76595,0.38095,1.99283,3.65924,0.00495,0.000448291,0.000448291,0.000448291
50,767.095,1.39922,2.1754,0.00301,0.89359,0.65955,0.76813,0.35945,2.06911,3.59778,0.00527,0.000445381,0.000445381,0.000445381
51,781.964,1.39633,2.07267,0.00295,0.85743,0.68119,0.77094,0.35193,2.1203,3.87247,0.00546,0.00044247,0.00044247,0.00044247
52,796.856,1.41682,2.17033,0.00325,0.85132,0.68297,0.76642,0.35716,2.04858,3.46215,0.00493,0.000439559,0.000439559,0.000439559
53,811.602,1.38394,1.77302,0.00299,0.84585,0.68156,0.75906,0.33476,2.13509,3.79613,0.0053,0.000436649,0.000436649,0.000436649
54,826.418,1.38355,1.99046,0.00293,0.88549,0.69667,0.79494,0.44257,1.83698,3.3716,0.0046,0.000433738,0.000433738,0.000433738
55,841.438,1.35073,1.7746,0.0031,0.89456,0.68295,0.78313,0.42687,1.87368,3.35572,0.00472,0.000430828,0.000430828,0.000430828
56,856.339,1.39867,1.86744,0.0032,0.85841,0.66009,0.75667,0.37021,2.05939,3.73758,0.00521,0.000427917,0.000427917,0.000427917
57,871.187,1.42379,1.89784,0.00335,0.89909,0.69507,0.80643,0.46109,1.78188,3.1905,0.00441,0.000425006,0.000425006,0.000425006
58,886.364,1.32428,1.7806,0.00273,0.8784,0.69681,0.79935,0.48897,1.6989,3.27711,0.0044,0.000422096,0.000422096,0.000422096
59,901.561,1.32817,1.66691,0.00283,0.89785,0.696,0.79871,0.44248,1.83088,3.32576,0.00469,0.000419185,0.000419185,0.000419185
60,916.255,1.39814,1.7343,0.00333,0.90545,0.71046,0.81083,0.46583,1.78399,3.1012,0.00459,0.000416275,0.000416275,0.000416275
61,931.041,1.32922,1.87594,0.00323,0.88963,0.69629,0.78923,0.39243,2.04627,3.37712,0.00545,0.000413364,0.000413364,0.000413364
62,945.998,1.32796,1.68806,0.00292,0.88897,0.70795,0.80001,0.46425,1.8089,3.31834,0.00471,0.000410453,0.000410453,0.000410453
63,960.871,1.28538,1.73665,0.00286,0.89433,0.70559,0.79621,0.4143,1.9301,3.37557,0.00478,0.000407543,0.000407543,0.000407543
64,975.693,1.35056,1.6939,0.00296,0.86936,0.68063,0.76307,0.30549,2.27099,3.81722,0.00577,0.000404632,0.000404632,0.000404632
65,990.625,1.31766,1.48064,0.0028,0.89694,0.6698,0.77576,0.38626,2.06205,3.4278,0.00542,0.000401722,0.000401722,0.000401722
66,1005.45,1.32151,1.39761,0.00293,0.90795,0.72171,0.80141,0.41152,1.99986,3.3848,0.00528,0.000398811,0.000398811,0.000398811
67,1020.3,1.27851,1.49731,0.00267,0.89839,0.72411,0.80186,0.42432,1.98132,3.25033,0.00515,0.0003959,0.0003959,0.0003959
68,1035.26,1.31109,1.4436,0.00278,0.91524,0.68647,0.78598,0.38569,2.066,3.45556,0.00539,0.00039299,0.00039299,0.00039299
69,1050.12,1.28947,1.44838,0.00294,0.87669,0.70075,0.78499,0.42266,1.891,3.55919,0.00485,0.000390079,0.000390079,0.000390079
70,1064.88,1.32601,1.58007,0.00299,0.85524,0.72019,0.7868,0.40325,1.99681,3.35399,0.00518,0.000387169,0.000387169,0.000387169
71,1079.66,1.33021,1.74635,0.00303,0.88834,0.70657,0.79297,0.39934,1.98669,3.42097,0.00501,0.000384258,0.000384258,0.000384258
72,1094.42,1.2619,1.41608,0.00271,0.90103,0.70492,0.79239,0.3619,2.14908,3.57224,0.00551,0.000381347,0.000381347,0.000381347
73,1109.22,1.23676,1.34239,0.00274,0.86479,0.7141,0.79495,0.43542,1.91805,3.29215,0.0049,0.000378437,0.000378437,0.000378437
74,1123.98,1.27559,1.58283,0.00307,0.90809,0.7048,0.80444,0.46021,1.80853,3.16021,0.00463,0.000375526,0.000375526,0.000375526
75,1138.87,1.26049,1.31679,0.00257,0.91252,0.69624,0.80211,0.46566,1.78998,3.33991,0.00466,0.000372616,0.000372616,0.000372616
76,1153.76,1.32599,1.48583,0.00316,0.89546,0.71181,0.80007,0.44443,1.9073,3.30755,0.005,0.000369705,0.000369705,0.000369705
77,1168.88,1.22916,1.33059,0.00281,0.9122,0.7168,0.81243,0.49431,1.70617,3.14283,0.00436,0.000366794,0.000366794,0.000366794
78,1183.81,1.28873,1.50861,0.0027,0.88429,0.69783,0.79345,0.40556,1.98337,3.35901,0.00512,0.000363884,0.000363884,0.000363884
79,1198.64,1.24443,1.39993,0.00269,0.88944,0.70049,0.79972,0.47866,1.76705,3.14191,0.00458,0.000360973,0.000360973,0.000360973
80,1213.43,1.2038,1.32991,0.00247,0.87362,0.70299,0.78905,0.41091,1.98538,3.42133,0.00508,0.000358063,0.000358063,0.000358063
81,1228.19,1.23025,1.20861,0.00251,0.85965,0.72815,0.78477,0.37279,2.1401,3.59711,0.00568,0.000355152,0.000355152,0.000355152
82,1243.15,1.22349,1.27754,0.00253,0.88309,0.71637,0.80067,0.46428,1.8306,3.26564,0.00473,0.000352241,0.000352241,0.000352241
83,1258,1.2312,1.30445,0.00264,0.88414,0.69862,0.79597,0.48902,1.75434,3.14969,0.00455,0.000349331,0.000349331,0.000349331
84,1272.75,1.2393,1.26625,0.00282,0.87724,0.72795,0.8126,0.48188,1.77926,3.18629,0.00462,0.00034642,0.00034642,0.00034642
85,1287.61,1.15425,1.13536,0.00219,0.90206,0.70497,0.80816,0.43875,1.92375,3.29592,0.00518,0.00034351,0.00034351,0.00034351
86,1302.48,1.21758,1.20665,0.00264,0.91319,0.70753,0.81017,0.45721,1.85831,3.21292,0.00482,0.000340599,0.000340599,0.000340599
87,1317.24,1.23953,1.26918,0.00268,0.88244,0.72993,0.81093,0.45808,1.7906,3.16548,0.00438,0.000337688,0.000337688,0.000337688
88,1332.09,1.21255,1.22145,0.00266,0.88842,0.73787,0.81631,0.48372,1.74035,3.09732,0.00445,0.000334778,0.000334778,0.000334778
89,1346.85,1.17267,1.20611,0.00238,0.88205,0.73247,0.80127,0.39975,2.01887,3.40641,0.00506,0.000331867,0.000331867,0.000331867
90,1361.63,1.19733,1.27158,0.00265,0.88634,0.73244,0.80989,0.42064,1.92867,3.31875,0.00487,0.000328957,0.000328957,0.000328957
91,1376.39,1.17774,1.189,0.00252,0.87872,0.73603,0.80529,0.42288,1.94692,3.31902,0.00505,0.000326046,0.000326046,0.000326046
92,1391.21,1.17341,1.18325,0.00233,0.87861,0.72047,0.79683,0.38865,2.0505,3.55024,0.00523,0.000323135,0.000323135,0.000323135
93,1406.21,1.09813,1.03654,0.00244,0.88234,0.72904,0.80943,0.43387,1.9236,3.38221,0.00498,0.000320225,0.000320225,0.000320225
94,1421.06,1.12102,1.10361,0.0025,0.87585,0.7169,0.79684,0.39756,2.07095,3.50618,0.00554,0.000317314,0.000317314,0.000317314
95,1436.02,1.16594,1.22309,0.00257,0.90765,0.71598,0.81045,0.45058,1.84663,3.47528,0.00472,0.000314404,0.000314404,0.000314404
96,1450.83,1.1554,1.16538,0.00258,0.89052,0.74866,0.81987,0.46231,1.84365,3.27265,0.00476,0.000311493,0.000311493,0.000311493
97,1465.69,1.12865,1.1102,0.00253,0.91467,0.72573,0.82335,0.49402,1.70355,3.07609,0.00425,0.000308582,0.000308582,0.000308582
98,1480.51,1.17601,1.1979,0.00239,0.88415,0.73142,0.81863,0.46853,1.80735,3.31312,0.00463,0.000305672,0.000305672,0.000305672
99,1495.24,1.11306,1.0827,0.00244,0.90008,0.71829,0.80779,0.42693,1.91363,3.4516,0.00469,0.000302761,0.000302761,0.000302761
100,1510.07,1.09815,1.07335,0.00221,0.89724,0.72815,0.81152,0.45247,1.82774,3.23796,0.00446,0.000299851,0.000299851,0.000299851
101,1524.84,1.14825,1.13678,0.00244,0.87119,0.73724,0.81599,0.4415,1.87489,3.21094,0.00469,0.00029694,0.00029694,0.00029694
102,1539.67,1.04413,1.0079,0.00226,0.86342,0.72881,0.81381,0.44644,1.85382,3.39754,0.00464,0.000294029,0.000294029,0.000294029
103,1554.51,1.12431,1.07194,0.00242,0.88973,0.73658,0.81576,0.41653,1.96089,3.30246,0.00494,0.000291119,0.000291119,0.000291119
104,1569.33,1.12913,1.09603,0.00237,0.90732,0.72882,0.81409,0.42933,1.95156,3.15388,0.0051,0.000288208,0.000288208,0.000288208
105,1584.12,1.10025,1.07606,0.0024,0.89879,0.7388,0.82223,0.46014,1.81535,3.1835,0.00449,0.000285298,0.000285298,0.000285298
106,1599.09,1.08488,1.03711,0.00244,0.91685,0.6989,0.80792,0.43202,1.9377,3.39704,0.00503,0.000282387,0.000282387,0.000282387
107,1613.91,1.04571,0.98402,0.00215,0.8857,0.73696,0.81613,0.46335,1.81829,3.21661,0.00459,0.000279476,0.000279476,0.000279476
108,1628.71,1.09302,1.04317,0.00255,0.91149,0.71871,0.81971,0.47029,1.80376,3.27642,0.0046,0.000276566,0.000276566,0.000276566
109,1643.6,1.07929,0.94794,0.00219,0.90737,0.73373,0.82325,0.49524,1.73295,3.11221,0.0044,0.000273655,0.000273655,0.000273655
110,1658.56,1.07094,0.98605,0.00215,0.9106,0.71046,0.81738,0.48891,1.70699,3.19993,0.00425,0.000270745,0.000270745,0.000270745
111,1673.46,1.08306,1.01867,0.00236,0.91738,0.71819,0.82396,0.49521,1.75159,3.24161,0.00455,0.000267834,0.000267834,0.000267834
112,1688.34,1.05509,0.99562,0.00225,0.86764,0.73541,0.80992,0.44918,1.86007,3.41221,0.0047,0.000264923,0.000264923,0.000264923
113,1703.19,1.0885,1.0157,0.00233,0.89081,0.72471,0.81669,0.47901,1.76817,3.38724,0.00444,0.000262013,0.000262013,0.000262013
114,1718.03,1.05298,0.96081,0.00215,0.90766,0.71958,0.81937,0.48363,1.78505,3.21702,0.00456,0.000259102,0.000259102,0.000259102
115,1732.81,1.11896,1.09085,0.00251,0.90459,0.71581,0.81576,0.48101,1.77056,3.2009,0.00445,0.000256192,0.000256192,0.000256192
116,1747.72,1.04653,0.97534,0.0023,0.90269,0.73748,0.82306,0.49007,1.7412,3.10644,0.00429,0.000253281,0.000253281,0.000253281
117,1762.57,0.99781,0.89689,0.00234,0.89024,0.73756,0.82691,0.46133,1.85787,3.26457,0.0047,0.00025037,0.00025037,0.00025037
118,1777.3,1.01973,0.92762,0.00234,0.89266,0.73101,0.82518,0.47904,1.78035,3.1982,0.00443,0.00024746,0.00024746,0.00024746
119,1792.06,1.0149,0.89841,0.00221,0.91479,0.74207,0.8311,0.49386,1.76089,3.10354,0.00436,0.000244549,0.000244549,0.000244549
120,1806.89,0.97404,0.91283,0.00207,0.90573,0.75441,0.83696,0.48275,1.7916,3.01941,0.00449,0.000241639,0.000241639,0.000241639
121,1821.73,0.99248,0.91911,0.00197,0.90052,0.74127,0.82749,0.48262,1.7716,3.17703,0.00448,0.000238728,0.000238728,0.000238728
122,1836.56,0.98981,0.86319,0.00204,0.90199,0.74259,0.82799,0.47878,1.77738,3.22849,0.00446,0.000235817,0.000235817,0.000235817
123,1851.37,1.01752,0.99438,0.00223,0.90487,0.74065,0.82513,0.4704,1.82377,3.1967,0.00463,0.000232907,0.000232907,0.000232907
124,1866.21,0.99224,0.8924,0.00218,0.89346,0.74236,0.82561,0.46839,1.83476,3.18684,0.00455,0.000229996,0.000229996,0.000229996
125,1880.96,0.96468,0.92111,0.00203,0.88854,0.75237,0.83194,0.47586,1.79957,3.12375,0.00438,0.000227086,0.000227086,0.000227086
126,1895.64,0.9887,0.89389,0.00201,0.89164,0.75053,0.83041,0.46937,1.83117,3.0921,0.00452,0.000224175,0.000224175,0.000224175
127,1910.36,0.99779,0.8705,0.00207,0.9152,0.71922,0.82636,0.45578,1.8641,3.2399,0.00466,0.000221264,0.000221264,0.000221264
128,1925.24,0.99254,0.92225,0.00198,0.8963,0.7439,0.83003,0.46984,1.82128,3.11297,0.00453,0.000218354,0.000218354,0.000218354
129,1940.01,0.98684,0.85767,0.00204,0.89138,0.74472,0.82961,0.46925,1.80308,3.09209,0.00444,0.000215443,0.000215443,0.000215443
130,1954.96,0.99618,0.93,0.00218,0.90634,0.72256,0.82607,0.48456,1.75134,3.09717,0.00432,0.000212533,0.000212533,0.000212533
131,1969.98,0.96907,0.87152,0.00193,0.90793,0.736,0.82945,0.48372,1.75667,3.10911,0.0043,0.000209622,0.000209622,0.000209622
132,1984.74,0.99537,0.92498,0.00204,0.91037,0.74179,0.83264,0.47187,1.78204,3.12946,0.00439,0.000206711,0.000206711,0.000206711
133,1999.57,0.97612,0.86909,0.00192,0.91518,0.72861,0.83096,0.48685,1.76937,3.07977,0.00439,0.000203801,0.000203801,0.000203801
134,2014.34,0.97832,0.88441,0.00182,0.8956,0.73925,0.83296,0.50469,1.70959,3.12694,0.0042,0.00020089,0.00020089,0.00020089
135,2029.29,0.95882,0.84359,0.00202,0.90448,0.74402,0.83186,0.49413,1.71465,3.0376,0.00425,0.00019798,0.00019798,0.00019798
136,2044.05,0.95412,0.85772,0.00188,0.92228,0.7346,0.8284,0.46948,1.80914,3.10468,0.00446,0.000195069,0.000195069,0.000195069
137,2058.86,0.93777,0.84221,0.00205,0.89068,0.73801,0.8219,0.45335,1.84372,3.31574,0.00446,0.000192158,0.000192158,0.000192158
138,2073.65,0.93397,0.80576,0.00191,0.90775,0.72714,0.82134,0.46328,1.83451,3.21627,0.00452,0.000189248,0.000189248,0.000189248
139,2088.39,0.93264,0.83754,0.00191,0.90579,0.7368,0.82833,0.47713,1.79016,3.2009,0.00435,0.000186337,0.000186337,0.000186337
140,2103.19,0.93758,0.79155,0.00187,0.89384,0.74313,0.83423,0.48758,1.80359,3.10517,0.0046,0.000183427,0.000183427,0.000183427
141,2117.9,0.97327,0.88956,0.00199,0.91396,0.74386,0.83551,0.49385,1.74368,3.03832,0.00432,0.000180516,0.000180516,0.000180516
142,2132.74,0.93912,0.88042,0.00205,0.91497,0.74723,0.83276,0.49519,1.72947,3.04661,0.00429,0.000177605,0.000177605,0.000177605
143,2147.5,0.93481,0.82195,0.00194,0.90156,0.75696,0.83574,0.48626,1.79087,3.16037,0.00446,0.000174695,0.000174695,0.000174695
144,2162.33,0.92475,0.84534,0.00198,0.90687,0.7451,0.82942,0.47563,1.80428,3.12216,0.0044,0.000171784,0.000171784,0.000171784
145,2177.12,0.89892,0.77741,0.00188,0.87867,0.75066,0.82961,0.48918,1.76628,3.09624,0.00438,0.000168874,0.000168874,0.000168874
146,2192,0.89338,0.7908,0.00201,0.90605,0.72997,0.83174,0.48964,1.77052,3.11043,0.00434,0.000165963,0.000165963,0.000165963
147,2206.86,0.91361,0.79876,0.00193,0.90962,0.73397,0.83458,0.48554,1.7725,3.02585,0.00436,0.000163052,0.000163052,0.000163052
148,2221.73,0.93025,0.76434,0.00196,0.87907,0.74274,0.82704,0.46978,1.81712,3.17673,0.0045,0.000160142,0.000160142,0.000160142
149,2236.66,0.90535,0.75662,0.00181,0.878,0.75266,0.83166,0.47638,1.80872,3.14128,0.00448,0.000157231,0.000157231,0.000157231
150,2251.38,0.93035,0.82972,0.00179,0.91088,0.73139,0.83052,0.46203,1.84812,3.17189,0.00455,0.000154321,0.000154321,0.000154321
151,2266.18,0.85125,0.73323,0.00169,0.89717,0.74246,0.83427,0.49192,1.73567,3.06927,0.00418,0.00015141,0.00015141,0.00015141
152,2281.17,0.92411,0.82579,0.00188,0.91493,0.72685,0.83332,0.48061,1.80086,3.11938,0.00449,0.000148499,0.000148499,0.000148499
153,2296.14,0.85517,0.73653,0.00196,0.90203,0.72669,0.8291,0.47144,1.82333,3.18743,0.00448,0.000145589,0.000145589,0.000145589
154,2310.84,0.87088,0.7533,0.00165,0.88634,0.74391,0.83866,0.48094,1.79599,3.08027,0.00448,0.000142678,0.000142678,0.000142678
155,2325.71,0.89668,0.81765,0.0018,0.8934,0.73245,0.83499,0.50529,1.71182,3.14845,0.00425,0.000139768,0.000139768,0.000139768
156,2340.65,0.90464,0.80892,0.0018,0.88743,0.7364,0.83282,0.50292,1.72074,3.1311,0.00421,0.000136857,0.000136857,0.000136857
157,2355.58,0.93918,0.82273,0.00182,0.89959,0.73204,0.82846,0.47082,1.82108,3.15234,0.00447,0.000133946,0.000133946,0.000133946
158,2370.42,0.8357,0.68282,0.00164,0.88546,0.73522,0.82734,0.46522,1.81965,3.15894,0.00445,0.000131036,0.000131036,0.000131036
159,2385.41,0.83791,0.72198,0.00177,0.90211,0.72665,0.82387,0.47068,1.80301,3.21303,0.00441,0.000128125,0.000128125,0.000128125
160,2400.35,0.85437,0.7122,0.00165,0.90198,0.72651,0.8276,0.48708,1.74446,3.15682,0.00427,0.000125215,0.000125215,0.000125215
161,2415.26,0.86956,0.7264,0.00172,0.90147,0.73565,0.83036,0.47837,1.76941,3.16612,0.00429,0.000122304,0.000122304,0.000122304
162,2430.05,0.87487,0.78727,0.00185,0.91227,0.72094,0.82488,0.46931,1.80355,3.27505,0.00437,0.000119393,0.000119393,0.000119393
163,2444.81,0.86994,0.70175,0.0017,0.88298,0.73872,0.8292,0.46751,1.8139,3.23233,0.00443,0.000116483,0.000116483,0.000116483
164,2459.75,0.82746,0.76544,0.00166,0.88709,0.73768,0.83035,0.47311,1.79281,3.20031,0.00441,0.000113572,0.000113572,0.000113572
165,2474.63,0.8401,0.72288,0.00167,0.87954,0.74961,0.83124,0.48857,1.7311,3.1794,0.0042,0.000110662,0.000110662,0.000110662
166,2489.53,0.83084,0.71118,0.00164,0.87876,0.74773,0.83398,0.49473,1.72641,3.14358,0.00421,0.000107751,0.000107751,0.000107751
167,2504.57,0.85405,0.74947,0.0016,0.90664,0.73094,0.83377,0.48676,1.75771,3.16506,0.00433,0.00010484,0.00010484,0.00010484
168,2519.37,0.84105,0.70575,0.00166,0.8842,0.7471,0.83327,0.49068,1.76334,3.12406,0.00437,0.00010193,0.00010193,0.00010193
169,2534.2,0.81302,0.71102,0.00158,0.90028,0.7324,0.83388,0.4947,1.74925,3.14315,0.00432,9.90192e-05,9.90192e-05,9.90192e-05
170,2548.96,0.84725,0.70625,0.00159,0.88209,0.74715,0.83238,0.47905,1.7893,3.25318,0.00444,9.61086e-05,9.61086e-05,9.61086e-05
171,2563.79,0.79479,0.67203,0.00172,0.89341,0.73346,0.83077,0.47883,1.79049,3.23531,0.00443,9.3198e-05,9.3198e-05,9.3198e-05
172,2578.54,0.84486,0.74894,0.00158,0.90093,0.7327,0.83202,0.47716,1.79364,3.27247,0.00443,9.02874e-05,9.02874e-05,9.02874e-05
173,2593.31,0.80995,0.68686,0.0015,0.89435,0.74339,0.83538,0.47466,1.79782,3.25649,0.0044,8.73768e-05,8.73768e-05,8.73768e-05
174,2608.14,0.81631,0.68164,0.00162,0.89562,0.74254,0.83436,0.4894,1.74921,3.16957,0.00429,8.44662e-05,8.44662e-05,8.44662e-05
175,2623,0.81134,0.69551,0.00161,0.90702,0.73582,0.83105,0.4825,1.78358,3.294,0.00442,8.15556e-05,8.15556e-05,8.15556e-05
176,2637.79,0.7987,0.66817,0.0015,0.88815,0.75161,0.83384,0.48329,1.76995,3.21329,0.00438,7.8645e-05,7.8645e-05,7.8645e-05
177,2652.51,0.81197,0.72462,0.00157,0.90436,0.74169,0.83486,0.47192,1.81907,3.28135,0.00451,7.57344e-05,7.57344e-05,7.57344e-05
178,2667.36,0.79678,0.69427,0.00144,0.8937,0.75351,0.83647,0.47573,1.8063,3.21757,0.00442,7.28238e-05,7.28238e-05,7.28238e-05
179,2682.15,0.76518,0.65152,0.00145,0.8992,0.74639,0.83753,0.48172,1.77795,3.18134,0.00436,6.99132e-05,6.99132e-05,6.99132e-05
180,2696.99,0.82179,0.69284,0.00151,0.90769,0.73847,0.83642,0.46669,1.82885,3.23018,0.00454,6.70026e-05,6.70026e-05,6.70026e-05
181,2711.92,0.75706,0.66204,0.00157,0.90321,0.74399,0.83604,0.46427,1.84385,3.21281,0.00455,6.4092e-05,6.4092e-05,6.4092e-05
182,2726.82,0.76878,0.66619,0.00149,0.90719,0.73507,0.83683,0.46093,1.86395,3.24771,0.00459,6.11814e-05,6.11814e-05,6.11814e-05
183,2741.62,0.77515,0.67991,0.00158,0.89245,0.7508,0.83858,0.47036,1.82632,3.20095,0.00454,5.82708e-05,5.82708e-05,5.82708e-05
